,order_id,customer_id,product_category,product_name,quantity,unit_price,order_date,customer_age,customer_region,shipping_cost,discount_applied,total_amount,discounted_amount,final_amount,order_month,order_quarter
892,ORD0893,CUST167,Electronics,Product_50,4,83.08,23/10/2023,29,South,22.87,5,332.32,315.704,338.574,10,4
893,ORD0894,CUST001,Electronics,Product_43,4,97.23,16/11/2023,51,West,20.14,0,388.92,388.92,409.06,11,4
894,ORD0895,CUST131,Clothing,Product_19,2,67.62,07/12/2023,53,North,11.64,10,135.24,121.716,133.356,12,4
895,ORD0896,CUST205,Electronics,Product_69,3,187.19,31/05/2023,54,East,19.89,10,561.57,505.413,525.303,5,2
896,ORD0897,CUST092,Books,Product_51,3,32.54,06/06/2023,20,North,8.04,15,97.62,82.977,91.017,6,2
897,ORD0898,CUST190,Sports,Product_11,1,187.41,25/07/2023,26,West,7.61,5,187.41,178.0395,185.6495,7,3
898,ORD0899,CUST249,Electronics,Product_12,1,139.93,28/06/2023,35,South,11.91,10,139.93,125.937,137.847,6,2
899,ORD0900,CUST191,Electronics,Product_74,5,111,16/07/2023,60,East,21.15,10,555,499.5,520.65,7,3
900,ORD0901,CUST113,Books,Product_8,2,16.21,11/08/2023,52,North,9.93,15,32.42,27.557,37.487,8,3
901,ORD0902,CUST153,Sports,Product_24,1,100.36,30/03/2023,51,North,6.27,5,100.36,95.342,101.612,3,1
902,ORD0903,CUST056,Clothing,Product_92,1,87.47,14/10/2023,58,West,7.63,5,87.47,83.0965,90.7265,10,4
903,ORD0904,CUST161,Books,Product_41,2,40.63,03/10/2023,31,East,22.17,10,81.26,73.134,95.304,10,4
904,ORD0905,CUST166,Electronics,Product_36,5,134.72,24/08/2023,21,South,17.68,10,673.6,606.24,623.92,8,3
905,ORD0906,CUST117,Electronics,Product_85,1,194.52,02/07/2023,46,West,10.06,20,194.52,155.616,165.676,7,3
906,ORD0907,CUST134,Sports,Product_72,5,116.82,28/07/2023,58,East,16.11,0,584.1,584.1,600.21,7,3
907,ORD0908,CUST058,Sports,Product_55,4,145.8,10/05/2023,62,North,15.55,0,583.2,583.2,598.75,5,2
908,ORD0909,CUST044,Electronics,Product_9,5,23.01,02/06/2023,67,West,18.11,15,115.05,97.7925,115.9025,6,2
909,ORD0910,CUST173,Sports,Product_47,3,89.36,13/01/2023,32,North,9.66,5,268.08,254.676,264.336,1,1
910,ORD0911,CUST160,Home & Garden,Product_15,3,32.11,02/05/2023,45,North,22.29,10,96.33,86.697,108.987,5,2
911,ORD0912,CUST173,Sports,Product_48,5,126.43,25/12/2023,59,West,11.19,5,632.15,600.5425,611.7325,12,4
912,ORD0913,CUST061,Books,Product_82,3,188.31,08/08/2023,33,West,18.88,0,564.93,564.93,583.81,8,3
913,ORD0914,CUST047,Books,Product_42,4,135.74,16/04/2023,29,West,5.32,10,542.96,488.664,493.984,4,2
914,ORD0915,CUST149,Books,Product_60,2,24.59,11/03/2023,69,West,12.45,10,49.18,44.262,56.712,3,1
915,ORD0916,CUST080,Home & Garden,Product_84,3,77.39,14/07/2023,22,West,12.03,5,232.17,220.5615,232.5915,7,3
916,ORD0917,CUST118,Electronics,Product_70,3,114.63,05/07/2023,51,North,15.87,5,343.89,326.6955,342.5655,7,3
917,ORD0918,CUST213,Electronics,Product_12,5,86.61,09/04/2023,59,South,6.45,15,433.05,368.0925,374.5425,4,2
918,ORD0919,CUST203,Clothing,Product_2,4,168.39,23/03/2023,18,South,20.8,0,673.56,673.56,694.36,3,1
919,ORD0920,CUST229,Home & Garden,Product_7,2,164.79,16/03/2023,56,West,9.36,15,329.58,280.143,289.503,3,1
920,ORD0921,CUST164,Electronics,Product_80,5,126.25,06/12/2023,49,North,18.54,0,631.25,631.25,649.79,12,4
921,ORD0922,CUST227,Home & Garden,Product_3,5,80.96,11/07/2023,43,South,21.06,10,404.8,364.32,385.38,7,3
922,ORD0923,CUST147,Sports,Product_3,4,58.51,21/11/2023,34,South,16.24,15,234.04,198.934,215.174,11,4
923,ORD0924,CUST020,Electronics,Product_27,2,30.12,02/08/2023,65,South,19.82,10,60.24,54.216,74.036,8,3
924,ORD0925,CUST185,Home & Garden,Product_40,4,77.43,11/11/2023,44,North,18.24,5,309.72,294.234,312.474,11,4
925,ORD0926,CUST146,Clothing,Product_33,2,88.5,14/11/2023,41,West,12.11,10,177,159.3,171.41,11,4
926,ORD0927,CUST047,Sports,Product_92,4,138.41,24/05/2023,52,West,21.18,5,553.64,525.958,547.138,5,2
927,ORD0928,CUST233,Electronics,Product_1,5,135.05,04/08/2023,63,West,10.89,0,675.25,675.25,686.14,8,3
928,ORD0929,CUST049,Home & Garden,Product_8,5,23.32,27/12/2023,59,East,16.42,20,116.6,93.28,109.7,12,4
929,ORD0930,CUST014,Home & Garden,Product_32,1,85.1,20/11/2023,56,East,19.91,10,85.1,76.59,96.5,11,4
930,ORD0931,CUST143,Sports,Product_48,3,44.54,15/01/2023,43,East,12.58,10,133.62,120.258,132.838,1,1
931,ORD0932,CUST159,Home & Garden,Product_4,4,39.79,05/08/2023,66,North,11.06,5,159.16,151.202,162.262,8,3
932,ORD0933,CUST001,Books,Product_94,1,167.19,04/02/2023,55,South,14.19,0,167.19,167.19,181.38,2,1
933,ORD0934,CUST117,Home & Garden,Product_70,3,17.96,02/07/2023,40,South,21.36,0,53.88,53.88,75.24,7,3
934,ORD0935,CUST054,Sports,Product_19,4,89.64,27/09/2023,39,North,23.6,10,358.56,322.704,346.304,9,3
935,ORD0936,CUST118,Books,Product_32,2,41.96,24/12/2023,21,North,15.9,10,83.92,75.528,91.428,12,4
936,ORD0937,CUST003,Electronics,Product_9,3,177.07,10/04/2023,66,West,18.23,5,531.21,504.6495,522.8795,4,2
937,ORD0938,CUST144,Sports,Product_12,5,115.84,07/01/2023,26,West,23.07,15,579.2,492.32,515.39,1,1
938,ORD0939,CUST215,Home & Garden,Product_11,1,53.96,30/01/2023,21,East,6.97,0,53.96,53.96,60.93,1,1
939,ORD0940,CUST185,Home & Garden,Product_46,3,105.46,01/11/2023,24,East,9.64,5,316.38,300.561,310.201,11,4
940,ORD0941,CUST203,Electronics,Product_16,3,148.98,24/05/2023,40,North,19.18,0,446.94,446.94,466.12,5,2
941,ORD0942,CUST012,Home & Garden,Product_1,5,192.04,21/04/2023,19,East,21.47,5,960.2,912.19,933.66,4,2
942,ORD0943,CUST074,Clothing,Product_63,4,51.88,20/08/2023,66,South,22.14,0,207.52,207.52,229.66,8,3
943,ORD0944,CUST224,Home & Garden,Product_21,2,178.37,28/06/2023,41,North,13.3,20,356.74,285.392,298.692,6,2
944,ORD0945,CUST016,Electronics,Product_30,5,187.52,13/03/2023,57,North,6.79,0,937.6,937.6,944.39,3,1
945,ORD0946,CUST200,Home & Garden,Product_13,2,184.12,29/07/2023,48,South,13.76,15,368.24,313.004,326.764,7,3
946,ORD0947,CUST102,Sports,Product_34,4,130.73,08/08/2023,64,West,9.61,5,522.92,496.774,506.384,8,3
947,ORD0948,CUST204,Electronics,Product_4,3,129.67,21/03/2023,48,West,10.82,20,389.01,311.208,322.028,3,1
948,ORD0949,CUST152,Sports,Product_28,2,86.61,24/03/2023,64,South,20.45,10,173.22,155.898,176.348,3,1
949,ORD0950,CUST156,Clothing,Product_95,1,152.96,11/02/2023,57,South,6.51,15,152.96,130.016,136.526,2,1
950,ORD0951,CUST117,Sports,Product_59,1,110.95,30/09/2023,65,East,21.55,0,110.95,110.95,132.5,9,3
951,ORD0952,CUST008,Home & Garden,Product_27,5,138.71,10/07/2023,68,North,13.55,10,693.55,624.195,637.745,7,3
952,ORD0953,CUST122,Books,Product_69,4,91.41,22/06/2023,60,East,16.92,15,365.64,310.794,327.714,6,2
953,ORD0954,CUST092,Home & Garden,Product_25,5,148.98,07/01/2023,51,South,6.79,0,744.9,744.9,751.69,1,1
954,ORD0955,CUST164,Sports,Product_3,5,166.65,04/06/2023,41,East,11.75,0,833.25,833.25,845,6,2
955,ORD0956,CUST090,Clothing,Product_97,5,37.82,10/01/2023,66,South,6.79,5,189.1,179.645,186.435,1,1
956,ORD0957,CUST136,Clothing,Product_68,1,168.26,03/02/2023,43,East,24.23,15,168.26,143.021,167.251,2,1
957,ORD0958,CUST186,Home & Garden,Product_25,1,112.66,05/02/2023,33,East,21.15,5,112.66,107.027,128.177,2,1
958,ORD0959,CUST060,Home & Garden,Product_20,5,170.49,06/01/2023,64,West,14.19,5,852.45,809.8275,824.0175,1,1
959,ORD0960,CUST178,Home & Garden,Product_34,1,91.95,03/08/2023,30,South,9.47,0,91.95,91.95,101.42,8,3
960,ORD0961,CUST028,Home & Garden,Product_26,4,82.02,14/05/2023,32,East,23.67,0,328.08,328.08,351.75,5,2
961,ORD0962,CUST220,Clothing,Product_5,5,183.86,12/10/2023,44,North,11.89,15,919.3,781.405,793.295,10,4
962,ORD0963,CUST101,Home & Garden,Product_99,1,57.72,06/05/2023,21,East,8.22,0,57.72,57.72,65.94,5,2
963,ORD0964,CUST041,Electronics,Product_61,2,170.4,03/12/2023,33,East,16.26,10,340.8,306.72,322.98,12,4
964,ORD0965,CUST228,Books,Product_92,5,101.96,23/06/2023,47,North,23.88,15,509.8,433.33,457.21,6,2
965,ORD0966,CUST192,Electronics,Product_93,5,107.68,01/06/2023,61,South,5.08,0,538.4,538.4,543.48,6,2
966,ORD0967,CUST155,Clothing,Product_9,4,68.61,27/11/2023,47,West,9.76,10,274.44,246.996,256.756,11,4
967,ORD0968,CUST246,Clothing,Product_50,3,118.88,26/01/2023,53,West,23.77,0,356.64,356.64,380.41,1,1
968,ORD0969,CUST191,Clothing,Product_6,3,71.79,25/04/2023,20,West,8.42,10,215.37,193.833,202.253,4,2
969,ORD0970,CUST145,Home & Garden,Product_83,4,17.46,11/10/2023,39,North,7.26,0,69.84,69.84,77.1,10,4
970,ORD0971,CUST201,Clothing,Product_60,4,61.68,16/03/2023,66,East,16.4,10,246.72,222.048,238.448,3,1
971,ORD0972,CUST161,Clothing,Product_44,4,11.21,15/06/2023,39,South,22.24,5,44.84,42.598,64.838,6,2
972,ORD0973,CUST245,Electronics,Product_11,3,195.89,08/07/2023,67,East,14.54,5,587.67,558.2865,572.8265,7,3
973,ORD0974,CUST212,Clothing,Product_66,4,193.49,19/03/2023,67,West,24.89,10,773.96,696.564,721.454,3,1
974,ORD0975,CUST205,Electronics,Product_47,1,85.08,31/03/2023,66,East,18.58,0,85.08,85.08,103.66,3,1
975,ORD0976,CUST220,Electronics,Product_73,5,148.39,25/06/2023,29,North,6.48,10,741.95,667.755,674.235,6,2
976,ORD0977,CUST240,Home & Garden,Product_85,5,75.7,21/01/2023,38,North,24.86,5,378.5,359.575,384.435,1,1
977,ORD0978,CUST157,Home & Garden,Product_88,2,137.51,23/02/2023,21,South,13.16,10,275.02,247.518,260.678,2,1
978,ORD0979,CUST141,Home & Garden,Product_98,2,163.03,03/07/2023,48,South,10.75,0,326.06,326.06,336.81,7,3
979,ORD0980,CUST046,Books,Product_86,5,189.88,25/12/2023,61,West,16.16,10,949.4,854.46,870.62,12,4
980,ORD0981,CUST035,Clothing,Product_3,1,86.04,10/08/2023,48,South,11.09,0,86.04,86.04,97.13,8,3
981,ORD0982,CUST134,Sports,Product_76,3,158.83,11/11/2023,40,East,6.73,5,476.49,452.6655,459.3955,11,4
982,ORD0983,CUST082,Books,Product_92,3,60.53,24/11/2023,37,North,5.03,0,181.59,181.59,186.62,11,4
983,ORD0984,CUST115,Books,Product_30,1,198.16,28/06/2023,32,North,13.99,10,198.16,178.344,192.334,6,2
984,ORD0985,CUST197,Electronics,Product_90,3,14.9,03/10/2023,40,North,21.74,0,44.7,44.7,66.44,10,4
985,ORD0986,CUST047,Clothing,Product_21,4,124.67,22/04/2023,45,South,16.45,15,498.68,423.878,440.328,4,2
986,ORD0987,CUST153,Clothing,Product_28,5,135.31,12/08/2023,33,North,24.98,15,676.55,575.0675,600.0475,8,3
987,ORD0988,CUST194,Clothing,Product_90,5,140.73,02/08/2023,54,North,10.74,0,703.65,703.65,714.39,8,3
988,ORD0989,CUST010,Books,Product_62,1,32.87,28/02/2023,38,North,10.61,10,32.87,29.583,40.193,2,1
989,ORD0990,CUST056,Books,Product_33,3,188.32,23/11/2023,32,West,8.19,0,564.96,564.96,573.15,11,4
990,ORD0991,CUST030,Home & Garden,Product_85,2,44.42,19/04/2023,34,West,8.28,5,88.84,84.398,92.678,4,2
991,ORD0992,CUST242,Home & Garden,Product_35,2,128.32,06/06/2023,67,South,10.7,10,256.64,230.976,241.676,6,2
992,ORD0993,CUST109,Home & Garden,Product_52,3,52.31,10/07/2023,54,North,20.86,10,156.93,141.237,162.097,7,3
993,ORD0994,CUST005,Home & Garden,Product_34,2,68.37,19/07/2023,30,South,23.12,10,136.74,123.066,146.186,7,3
994,ORD0995,CUST119,Sports,Product_41,1,113.83,08/11/2023,36,North,24.5,0,113.83,113.83,138.33,11,4
995,ORD0996,CUST248,Electronics,Product_51,1,89.27,15/07/2023,47,North,9.65,5,89.27,84.8065,94.4565,7,3
996,ORD0997,CUST033,Electronics,Product_47,3,40.44,04/02/2023,62,North,22.63,0,121.32,121.32,143.95,2,1
997,ORD0998,CUST118,Electronics,Product_82,2,42.48,03/09/2023,35,South,11.57,10,84.96,76.464,88.034,9,3
998,ORD0999,CUST065,Home & Garden,Product_58,1,89.45,25/08/2023,31,South,7.26,5,89.45,84.9775,92.2375,8,3
999,ORD1000,CUST146,Sports,Product_75,1,153.88,14/04/2023,53,North,22.4,10,153.88,138.492,160.892,4,2
